"PC1","PC2","PC3","PC4","PC5","PC6","PC7","Class"
-1.19623749554153,-0.652086338244364,-1.8766681532864,0.41652987370868,0.193131105341878,-1.04495439841645,-1.67031332566855,"N"
4.17413965891117,-0.885764115048917,1.64782668496735,-1.71912703137198,-2.61094785651472,1.0177662006774,1.04351786559054,"N"
2.16745817124847,-0.314380443174654,0.125861350010629,-1.17125585629308,-1.71569715370637,-1.89350212506317,2.76102746720659,"N"
1.95444139899746,-1.04212796157827,0.770764157348669,2.65787281166409,1.88991862644937,-1.71902803291671,-0.921503935078824,"N"
-1.22106881274131,0.387782098186247,1.60310741396018,-0.707309813504242,-1.62063214022868,0.196133170364546,-0.321749105255932,"N"
-1.47844817645035,0.0266672493641182,1.08843757297992,-0.822206831440563,0.781764071486311,0.430072531242837,0.494927408699056,"N"
-2.3576893763825,0.0143019408858015,0.718473914754845,-1.07409769320248,-0.755705579334528,-0.979452325612069,0.265922628183141,"N"
3.24604119488643,-0.356007110936105,2.6906886369791,3.15377614022347,2.0113283155375,0.51344679735756,0.451535368755758,"N"
0.744035529832843,2.18137879004769,0.706144342036225,-1.29670561679483,1.12244584194825,0.101153056991123,-1.2356668940705,"N"
-0.631242072739613,-0.300136251546691,0.051367663781336,0.631418529979454,-0.314840756052893,0.0756632188872366,-1.66858332366513,"N"
-2.8890921854117,0.375566319531219,1.58746586595821,-0.987349569897638,-0.172652065535454,-1.14422820233878,1.34865389505713,"N"
1.71114869717965,-0.635245579045102,-0.196580608770516,-0.0664032784139253,0.00778193599459315,0.586052875434567,-1.33718325458206,"N"
0.7985102063065,-1.37976817186607,-2.34703836183112,0.543150704501682,-1.99287272972132,1.16816668804267,0.513785747849292,"N"
2.68078139124736,-0.426595140402849,1.18589123905884,-0.35329701500868,1.33047710342048,0.405159572555102,-0.712763563823371,"N"
-0.0160891871795367,-1.08920739955661,-3.29014432863439,2.2605979267477,4.31652476089928,-0.669094134896429,1.90917004784467,"N"
-3.02335104297008,0.568696365512639,1.30514390966719,-1.37774864119028,0.742711143700129,-1.97250883729409,0.03254168037812,"N"
-2.71171668631824,-0.153339835748388,-0.111430230983859,-0.402814376175158,-0.117038052273876,0.227393428756013,-0.45773663994417,"N"
1.81377004643593,-1.16705517478945,-1.24003513681558,1.15655650648464,-1.76460926965766,0.613952123376698,-0.633597822618768,"N"
-1.56539497885931,-0.559757730424537,-1.639403088448,0.131125742308259,0.869475678443961,1.3716922161651,-0.0275630004020177,"N"
-1.3715298214537,0.307586091325777,0.533293164308709,0.0109075480583993,-0.889977426140491,1.60844775608703,0.533065968402457,"N"
-1.05912616284341,-0.525008833050914,0.414908564824266,-0.601288552329411,-2.02432971281005,-0.259298679467212,1.39597504097864,"N"
-0.773451155700581,0.01815929486306,2.11704997581497,-2.98181334703563,0.803739975297351,-1.13099720533975,-0.775974215017411,"N"
1.97424242868614,21.9545361868348,-5.6146533152828,-0.0287052752165874,-0.733603282623131,-1.07917917614322,-0.331876845511933,"N"
-1.9365940485918,-0.220137819710815,-0.163867156536359,0.402944312813883,0.24994236444073,-2.44760978887627,-0.991595060828191,"N"
2.48466002989673,0.0557413091306676,-0.20149550246095,-0.768139793919688,-1.74021543804104,0.161755825674833,0.293539717054431,"N"
-2.51581578345324,-0.122666953775834,0.691559747085958,-1.63318972390683,-0.155288976040108,0.352283660521007,0.00423326405214892,"N"
-1.4761290361866,0.574814739973801,0.769440541639949,-3.02684656856563,-0.476537834615874,-0.0694963936177163,0.178582441303716,"N"
-1.86982452936584,-0.671790291696697,-1.23606747957432,0.0854885192641339,0.125208937595679,0.224293514848441,0.199268455512379,"N"
-2.48424643624783,0.224828237650691,1.64215676792266,-0.12659476903787,-2.0018139629712,1.86335805576083,1.24013721279345,"N"
-0.870046219964342,-0.386133903269325,0.829470464791216,-1.66748939980775,-0.345704324920471,0.321272382049972,0.173003990386296,"N"
